ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2000;MS;PREFEITO;COLIGA플O;PDT / PFL / PT / PTB / PL / PSB / PMN / PPB / PRP;COXIM
2000;RO;PREFEITO;COLIGA플O;PSDB / PFL / PTB ;GUAJARA MIRIM
2000;PR;PREFEITO;COLIGA플O;PSDB / PTB ;FLORESTA
2000;TO;PREFEITO;COLIGA플O;PPB / PMDB ;PAU D ARCO
2000;TO;PREFEITO;COLIGA플O;PFL / PSDB / PL ;SANDOLANDIA
2000;MA;PREFEITO;COLIGA플O;PFL / PRP / PMDB / PL / PV ;TURIACU
2000;MA;PREFEITO;COLIGA플O;PFL / PMDB / PMN / PPS / PHS ;VARGEM GRANDE
2000;MS;PREFEITO;COLIGA플O;PMDB / PSDB / PFL / PTB / PSD / PMN / PPB / PSC / PT do B / PRONA / PHS / PTN / PRP;CAMPO GRANDE
2000;BA;PREFEITO;COLIGA플O;PMDB / PPB / PTB / PSC / PL ;ITIUBA
2000;CE;PREFEITO;COLIGA플O;PPB / PMDB / PFL / PSDB;PACUJA
2000;RN;PREFEITO;COLIGA플O;PFL / PSDB ;BARAUNA
2000;RO;PREFEITO;COLIGA플O;PPB / PTB / PSL / PFL ;MINISTRO ANDREAZZA
2000;SP;PREFEITO;COLIGA플O;PDT / PMDB / PSL / PST / PTN / PL / PPS / PFL / PAN / PRTB / PGT / PMN / PSB / PSD / PV / PRP / PC do B / PHS ;PRAIA GRANDE
2000;TO;PREFEITO;COLIGA플O;PMDB / PL ;SAO BENTO DO TOCANTINS
2000;TO;PREFEITO;COLIGA플O;PPB / PFL ;NOVO JARDIM
2000;TO;PREFEITO;COLIGA플O;PPB / PL ;FORTALEZA DO TABOCAO
2000;TO;PREFEITO;COLIGA플O;PST / PV / PRP / PT ;TOCANTINIA
2000;TO;PREFEITO;COLIGA플O;PMDB / PFL / PSDB ;RIO DA CONCEICAO
2000;RS;PREFEITO;COLIGA플O;PMDB / PL / PTB ;RIO GRANDE
2000;RS;PREFEITO;COLIGA플O;PPB / PTB ;CERRO LARGO
2000;AC;PREFEITO;COLIGA플O;PT / PPS / PSB / PC do B ;XAPURI
2000;AC;PREFEITO;COLIGA플O;PMN / PMDB / PFL ;CAPIXABA
2000;PR;PREFEITO;COLIGA플O;PSDB / PRP / PST ;NOVA ESPERANCA
2000;PI;PREFEITO;COLIGA플O;PMDB / PTB / PPB / PFL / PMN;IPIRANGA DO PIAUI
2000;PI;PREFEITO;COLIGA플O;PMDB / PTB / PPB / PFL / PMN;IPIRANGA DO PIAUI
2000;BA;PREFEITO;COLIGA플O;PMDB / PC do B / PDT / PSC ;LIVRAMENTO DE NOSSA SENHORA
2000;MG;PREFEITO;COLIGA플O;PPB / PSDB ;PATIS
2000;SP;PREFEITO;COLIGA플O;PDT / PSD / PMDB / PPS;ELDORADO
2000;SP;PREFEITO;COLIGA플O;PSDB / PFL / PTB / PPB ;FLORIDA PAULISTA
2000;MA;PREFEITO;COLIGA플O;PFL / PSL / PSDB / PSB / PPB / PC do B / PSD / PRTB ;TUFILANDIA
2000;MS;PREFEITO;COLIGA플O;PV / PSC / PDT / PFL / PSD / PPB / PMN / PT / PSB / PL ;SIDROLANDIA
2000;MG;PREFEITO;COLIGA플O;PPB / PDT / PRTB / PL / PFL / PSDB / PTB ;SABINOPOLIS
2000;CE;PREFEITO;COLIGA플O;PPS / PL ;CHAVAL
2000;SC;PREFEITO;COLIGA플O;PFL / PPB / PL / PTB ;CANELINHA
2000;SC;PREFEITO;COLIGA플O;PPS / PMDB / PDT / PTB / PSC / PL / PSDC / PSDB ;CHAPECO
2000;PE;PREFEITO;COLIGA플O;PTB / PSB;JABOATAO
2000;PE;PREFEITO;COLIGA플O;PFL / PSL / PMDB / PL ;JOAQUIM NABUCO
2000;PE;PREFEITO;COLIGA플O;PMDB / PDT / PSDB / PT;MARAIAL
2000;BA;PREFEITO;COLIGA플O;PT do B / PMDB / PPB / PSDB / PRONA ;UNA
2000;BA;PREFEITO;COLIGA플O;PFL / PL / PPB / PHS / PSC / PGT / PTB ;VALENCA
2000;BA;PREFEITO;COLIGA플O;PSC / PSDB / PMDB / PTB ;VEREDA
2000;BA;PREFEITO;COLIGA플O;PFL / PL ;VEREDA
2000;MG;PREFEITO;COLIGA플O;PSDB / PFL / PL / PDT ;RIO MANSO
2000;MG;PREFEITO;COLIGA플O;PTB / PL ;RIO PARANAIBA
2000;AM;PREFEITO;COLIGA플O;PFL / PTB / PL / PHS / PSDC / PST / PSC / PT do B / PRTB / PAN;MANAUS
2000;AM;PREFEITO;COLIGA플O;PPB / PSC / PSL / PT / PDT / PC do B ;NOVA OLINDA DO NORTE
2000;AL;PREFEITO;COLIGA플O;PSB / PRP / PC do B / PMDB / PDT / PT / PSL / PFL / PSDB / PHS ;OURO BRANCO
2000;MG;PREFEITO;COLIGA플O;PFL / PSDB / PTB;INHAPIM
2000;SP;PREFEITO;COLIGA플O;PMDB / PSDC / PSD ;SAO MANUEL
2000;SP;PREFEITO;COLIGA플O;PL / PT do B / PC do B / PSD ;SAO SIMAO
2000;SP;PREFEITO;COLIGA플O;PSB / PSDB / PFL / PDT / PAN / PTN / PV / PPS / PTB / PC do B / PSDC / PSC / PMDB / PT do B / PRP / PPB;SAO VICENTE
2000;RN;PREFEITO;COLIGA플O;PMDB / PL ;FELIPE GUERRA
2000;MG;PREFEITO;COLIGA플O;PMDB / PDT / PTB / PFL / PL / PSD ;PARAOPEBA
2000;RJ;PREFEITO;COLIGA플O;PMDB / PSB / PFL / PSDB / PL / PPS / PTN / PV / PSC / PRONA / PST ;QUEIMADOS
2000;CE;PREFEITO;COLIGA플O;PSDB / PTB / PST / PHS ;ARACATI
2000;CE;PREFEITO;COLIGA플O;PSDB / PPS / PPB ;GUAIUBA
2000;CE;PREFEITO;COLIGA플O;PT / PMDB / PPS;POTIRETAMA
2000;CE;PREFEITO;COLIGA플O;PPB / PSDB / PFL ;BANABUIU
2000;PI;PREFEITO;COLIGA플O;PTB / PMDB / PL / PRTB / PSDB ;SAO FRANCISCO DO PIAUI
2000;SC;PREFEITO;COLIGA플O;PPB / PMDB / PSDB / PFL / PDT;SERRA ALTA
2000;PA;PREFEITO;COLIGA플O;PTB / PSD ;ABAETETUBA
2000;SC;PREFEITO;COLIGA플O;PTB / PMDB / PSDB ;RIO RUFINO
2000;AM;PREFEITO;COLIGA플O;PFL / PSDC / PSDB / PL / PT / PTB / PST ;BENJAMIN CONSTANT
2000;AM;PREFEITO;COLIGA플O;PPS / PC do B / PSB / PFL / PDT ;CARAUARI
2000;PE;PREFEITO;COLIGA플O;PPB / PSL / PFL / PDT ;PRIMAVERA
2000;PE;PREFEITO;COLIGA플O;PFL / PPB / PSC / PSL / PDT ;SAO BENTO DO UNA
2000;PI;PREFEITO;COLIGA플O;PFL / PTB / PDT ;DOMINGOS MOURAO
2000;PI;PREFEITO;COLIGA플O;PFL / PMDB / PSDB ;PRATA DO PIAUI
2000;BA;PREFEITO;COLIGA플O;PMDB / PSC / PSB ;IRAMAIA
2000;BA;PREFEITO;COLIGA플O;PL / PSL / PTN ;ITAMARI
2000;PA;PREFEITO;COLIGA플O;PMDB / PT ;AFUA
2000;SC;PREFEITO;COLIGA플O;PFL / PPB ;CHAPADAO DO LAGEADO
2000;SC;PREFEITO;COLIGA플O;PPB / PTB / PST / PFL ;BALNEARIO GAIVOTA
2000;PB;PREFEITO;COLIGA플O;PMDB / PSDB / PFL ;INGA
2000;TO;PREFEITO;COLIGA플O;PFL / PPB / PST;ALVORADA
2000;SC;PREFEITO;COLIGA플O;PPB / PDT / PFL / PSDB ;JACINTO MACHADO
2000;RO;PREFEITO;COLIGA플O;PDT / PSDB ;CABIXI
2000;RO;PREFEITO;COLIGA플O;PV / PFL / PSL / PPB / PSDB ;CUJUBIM
2000;PA;PREFEITO;COLIGA플O;PMDB / PDT / PSB / PT;OEIRAS DO PARA
2000;SP;PREFEITO;COLIGA플O;PTB / PMDB / PSD / PAN / PL / PPB / PSC;PRESIDENTE PRUDENTE
2000;AC;PREFEITO;COLIGA플O;PPB / PMDB / PFL ;EPITACIOLANDIA
2000;PR;PREFEITO;COLIGA플O;PPB / PT / PMDB ;NOSSA SENHORA DAS GRACAS
2000;PI;PREFEITO;COLIGA플O;PMDB / PPS / PFL / PSB / PSDB ;JAICOS
2000;BA;PREFEITO;COLIGA플O;PFL / PL / PSC / PT do B / PAN ;JAGUARIPE
2000;AM;PREFEITO;COLIGA플O;PL / PSL / PMN / PRTB / PTB / PPB / PC do B;MANACAPURU
2000;PR;PREFEITO;COLIGA플O;PTB / PSDB ;MARQUINHO
2000;PR;PREFEITO;COLIGA플O;PSDB / PFL / PSB / PSL;FAXINAL
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PMDB ;PORTO BARREIRO
2000;SP;PREFEITO;COLIGA플O;PSDB / PMDB / PPB ;GABRIEL MONTEIRO
2000;SP;PREFEITO;COLIGA플O;PT / PCB ;GARCA
2000;PR;PREFEITO;COLIGA플O;PMDB / PT;CAFELANDIA
2000;PR;PREFEITO;COLIGA플O;PPS / PTB / PFL / PL / PDT / PSL / PSDB ;REBOUCAS
2000;PR;PREFEITO;COLIGA플O;PMDB / PSC / PDT / PFL ;RIO BOM
2000;AM;PREFEITO;COLIGA플O;PFL / PTB / PSDB / PSDC ;GUAJARA
2000;MG;PREFEITO;COLIGA플O;PMDB / PTB / PPB ;ITAPECERICA
2000;MG;PREFEITO;COLIGA플O;PDT / PTB / PT ;CAMPOS ALTOS
2000;SC;PREFEITO;COLIGA플O;PPB / PFL / PSDB / PTB / PSC / PAN;BIGUACU
2000;TO;PREFEITO;COLIGA플O;PPB / PTB / PSDB ;CRISTALANDIA
2000;TO;PREFEITO;COLIGA플O;PMDB / PT / PPS ;DIANOPOLIS
2000;TO;PREFEITO;COLIGA플O;PMDB / PPS / PT ;DOIS IRMAOS DO TOCANTINS
2000;TO;PREFEITO;COLIGA플O;PPB / PFL / PSC / PTB ;MONTE DO CARMO
2000;MA;PREFEITO;COLIGA플O;PSD / PPS / PSDB / PMDB / PRP ;ITINGA DO MARANHAO
2000;MS;PREFEITO;COLIGA플O;PT / PDT / PST;BATAGUACU
2000;MS;PREFEITO;COLIGA플O;PFL / PTB / PSDB;BELA VISTA
2000;AM;PREFEITO;COLIGA플O;PTB / PSDC / PRTB / PRN ;TEFE
2000;RN;PREFEITO;COLIGA플O;PSDB / PSB / PDT ;SAO JOSE DE CAMPESTRE
2000;RN;PREFEITO;COLIGA플O;PSB / PSDB / PC do B / PRTB / PFL ;SAO PAULO DO POTENGI
2000;MT;PREFEITO;COLIGA플O;PMDB / PPS / PPB / PTB / PT ;SAO FELIX DO ARAGUAIA
2000;SP;PREFEITO;COLIGA플O;PMDB / PSDB / PV / PSDC / PSL / PST / PSD / PRTB / PDT ;ITAPEVI
2000;GO;PREFEITO;COLIGA플O;PPS / PPB;MONTIVIDIU
2000;PI;PREFEITO;COLIGA플O;PPB / PTB / PFL ;PALMEIRA DO PIAUI
2000;RJ;PREFEITO;COLIGA플O;PMDB / PFL / PTB / PSDB / PSC ;MIRACEMA
2000;PI;PREFEITO;COLIGA플O;PMDB / PPS / PSDB ;CAMPINAS DO PIAUI
2000;RJ;PREFEITO;COLIGA플O;PMDB / PT ;PORCIUNCULA
2000;RJ;PREFEITO;COLIGA플O;PSB / PPB / PDT / PTB / PST / PV / PT do B ;RIO CLARO
2000;MT;PREFEITO;COLIGA플O;PSC / PMDB / PT / PC do B / PPS / PDT / PT do B / PV / PHS / PTN ;RONDONOPOLIS
2000;PE;PREFEITO;COLIGA플O;PDT / PPS ;SAO JOSE DO EGITO
2000;PE;PREFEITO;COLIGA플O;PT / PTB / PSL / PSB / PSDB ;SAO JOSE DO EGITO
2000;SP;PREFEITO;COLIGA플O;PDT / PTB / PMDB / PSDB ;ITAPOLIS
2000;MT;PREFEITO;COLIGA플O;PSDB / PMDB / PPS / PTB ;QUATRO MARCOS
2000;MT;PREFEITO;COLIGA플O;PSDB / PMDB / PFL / PPS;SANTO ANTONIO DO LESTE
2000;MT;PREFEITO;COLIGA플O;PMDB / PT;ARAPUTANGA
2000;AM;PREFEITO;COLIGA플O;PFL / PSDB / PRP / PT / PSC / PAN / PDT / PT do B / PRN / PMN / PHS / PRTB / PPB / PSL / PPS / PSD / PSDC;EIRUNEPE
2000;AM;PREFEITO;COLIGA플O;PL / PMN / PPB / PT / PC do B;GUAJARA
2000;AM;PREFEITO;COLIGA플O;PV / PT / PPB;AUTAZES
2000;MG;PREFEITO;COLIGA플O;PTB / PSDB / PSC ;ITATIAIUCU
2000;MG;PREFEITO;COLIGA플O;PFL / PSDB / PL / PPB;ITAVERAVA
2000;MG;PREFEITO;COLIGA플O;PMDB / PPS ;ITUMIRIM
2000;MG;PREFEITO;COLIGA플O;PDT / PFL / PMDB / PPB / PPS / PSD / PSDB / PTB ;ITURAMA
2000;MG;PREFEITO;COLIGA플O;PL / PFL / PSDB / PPS / PMDB ;JABOTICATUBAS
2000;MG;PREFEITO;COLIGA플O;PL / PTB / PDT ;CAMPO FLORIDO
2000;MT;PREFEITO;COLIGA플O;PSDB / PPS ;VILA RICA
2000;SC;PREFEITO;COLIGA플O;PPB / PDT ;PALMEIRA
2000;SC;PREFEITO;COLIGA플O;PPB / PFL ;ITAPIRANGA
2000;SC;PREFEITO;COLIGA플O;PPB / PDT / PFL / PSDB ;JACINTO MACHADO
2000;SC;PREFEITO;COLIGA플O;PPB / PFL / PSDB / PTB ;BALNEARIO ARROIO DO SILVA
2000;SC;PREFEITO;COLIGA플O;PPB / PSDB / PFL / PL / PTB / PTN ;JARAGUA DO SUL
2000;AC;PREFEITO;COLIGA플O;PMDB / PPB / PFL ;MARECHAL THAUMATURGO
2000;BA;PREFEITO;COLIGA플O;PL / PFL ;LAFAIETE COUTINHO
2000;MG;PREFEITO;COLIGA플O;PDT / PPS / PT / PSD / PPB / PMDB ;PINTOPOLIS
2000;PI;PREFEITO;COLIGA플O;PPB / PMDB / PSDB ;MASSAPE DO PIAUI
2000;MG;PREFEITO;COLIGA플O;PFL / PHS / PSL / PRN / PSDB;BOA ESPERANCA
2000;AC;PREFEITO;COLIGA플O;PSDB / PT / PSB ;PLACIDO DE CASTRO
2000;AL;PREFEITO;COLIGA플O;PMN / PRN / PSD / PTB ;PARIPUEIRA
2000;AM;PREFEITO;COLIGA플O;PFL / PSDB / PRP / PT / PSC / PAN / PDT / PT do B / PRN / PMN / PHS / PRTB / PPB / PSL / PPS / PSD / PSDC;EIRUNEPE
2000;MG;PREFEITO;COLIGA플O;PMDB / PT / PL;SANTA FE DE MINAS
2000;MG;PREFEITO;COLIGA플O;PMDB / PSDB / PPB / PDT ;SANTA MARIA DO SUACUI
2000;RO;PREFEITO;COLIGA플O;PMDB / PL / PV / PSC / PSDC ;CAMPO NOVO DE RONDONIA
2000;PA;PREFEITO;COLIGA플O;PSDB / PPB / PT do B ;OUREM
2000;SP;PREFEITO;COLIGA플O;PFL / PSDB / PPS ;VARGEM
2000;MA;PREFEITO;COLIGA플O;PSDB / PPB / PSD;FORTALEZA DOS NOGUEIRAS
2000;MA;PREFEITO;COLIGA플O;PSD / PMDB / PRP / PTB ;TASSO FRAGOSO
2000;MA;PREFEITO;COLIGA플O;PT / PSB / PMN / PRP / PSC / PTB / PL ;VIANA
2000;BA;PREFEITO;COLIGA플O;PSDB / PHS / PGT / PDT ;CACHOEIRA
2000;BA;PREFEITO;COLIGA플O;PPB / PT do B / PRP ;BARRA DO MENDES
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PTB / PMDB / PHS / PSDB ;REALEZA
2000;PR;PREFEITO;COLIGA플O;PSDB / PPB / PMDB / PT;RIO AZUL
2000;PR;PREFEITO;COLIGA플O;PPB / PMDB / PDT / PSB / PRP / PSL / PSDC / PSC / PTN;SAO JOSE DOS PINHAIS
2000;PR;PREFEITO;COLIGA플O;PPB / PMDB / PDT / PSB / PRP / PSL / PSDC / PSC / PTN;SAO JOSE DOS PINHAIS
2000;PR;PREFEITO;COLIGA플O;PFL / PSL / PTB / PT ;SAO SEBASTIAO DA AMOREIRA
2000;MS;PREFEITO;COLIGA플O;PDT / PFL / PT / PTB / PL / PSB / PMN / PPB / PRP;COXIM
2000;MG;PREFEITO;COLIGA플O;PTB / PSD ;SAO FRANCISCO DE SALES
2000;MG;PREFEITO;COLIGA플O;PPS / PMN ;SAO GOTARDO
2000;BA;PREFEITO;COLIGA플O;PSDB / PMDB / PDT / PSB ;ITIRUCU
2000;TO;PREFEITO;COLIGA플O;PMDB / PRP / PSDB / PT / PGT / PSDC ;AUGUSTINOPOLIS
2000;TO;PREFEITO;COLIGA플O;PPS / PT / PDT ;ALIANCA DO TOCANTINS
2000;BA;PREFEITO;COLIGA플O;PFL / PPB;MACAUBAS
2000;MG;PREFEITO;COLIGA플O;PL / PFL / PT / PPB ;PIEDADE DE CARATINGA
2000;BA;PREFEITO;COLIGA플O;PMDB / PSB / PT ;JAGUAQUARA
2000;BA;PREFEITO;COLIGA플O;PV / PT;JAGUARARI
2000;AM;PREFEITO;COLIGA플O;PFL / PDT / PAN / PPS / PSC / PRTB / PSD / PSB / PRN / PC do B ;JAPURA
2000;RJ;PREFEITO;COLIGA플O;PT do B / PT / PGT ;RESENDE
2000;RJ;PREFEITO;COLIGA플O;PT / PSDB ;RIO CLARO
2000;SE;PREFEITO;COLIGA플O;PPB / PDT / PTB / PSL / PST / PSC / PL / PPS / PAN / PSDC / PGT / PHS / PSDB ;NOSSA SENHORA DO SOCORRO
2000;SE;PREFEITO;COLIGA플O;PSDB / PPB / PTB / PMN / PPS / PT / PSD;POCO VERDE
2000;SE;PREFEITO;COLIGA플O;PSDB / PMDB / PSL / PV / PPS ;PROPRIA
2000;AC;PREFEITO;COLIGA플O;PPS / PT / PMN / PSDB ;SENA MADUREIRA
2000;AC;PREFEITO;COLIGA플O;PT / PSDB / PMN ;TARAUACA
2000;AC;PREFEITO;COLIGA플O;PT / PPS / PMN / PSB / PC do B / PT do B / PV / PSL;SENADOR GUIOMARD
2000;PR;PREFEITO;COLIGA플O;PFL / PMDB / PTB / PL / PPS / PRP ;NOVA ALIANCA DO IVAI
2000;PI;PREFEITO;COLIGA플O;PMDB / PT / PSDB ;ISAIAS COELHO
2000;BA;PREFEITO;COLIGA플O;PL / PFL / PSDB / PRP / PSC ;MURITIBA
2000;BA;PREFEITO;COLIGA플O;PTB / PSDB ;MUTUIPE
2000;BA;PREFEITO;COLIGA플O;PFL / PTB / PL ;MATINA
2000;BA;PREFEITO;COLIGA플O;PTB / PMDB / PL / PFL ;MILAGRES
2000;BA;PREFEITO;COLIGA플O;PTB / PSC;ITAETE
2000;BA;PREFEITO;COLIGA플O;PPB / PRN / PHS / PGT / PTB / PRTB / PMDB / PSDB / PMN ;CANDEIAS
2000;SP;PREFEITO;COLIGA플O;PT / PPS / PC do B / PSB / PTB ;CASA BRANCA
2000;SP;PREFEITO;COLIGA플O;PT / PMDB / PDT / PTB / PSB / PST;CATANDUVA
2000;SP;PREFEITO;COLIGA플O;PPB / PRTB;CATANDUVA
2000;SP;PREFEITO;COLIGA플O;PL / PTB / PDT / PMDB ;POTIM
2000;SP;PREFEITO;COLIGA플O;PSDB / PFL ;ALAMBARI
2000;SP;PREFEITO;COLIGA플O;PDT / PPB / PPS / PTB ;ARAPEI
2000;PR;PREFEITO;COLIGA플O;PPS / PT / PDT / PTN ;PONTAL DO PARANA
2000;SP;PREFEITO;COLIGA플O;PT / PMN / PC do B / PSDC / PSB / PPS ;FRANCO DA ROCHA
2000;SP;PREFEITO;COLIGA플O;PTB / PSDB / PMDB / PSD / PDT / PFL;GUAICARA
2000;RO;PREFEITO;COLIGA플O;PFL / PMDB / PSDB / PPB / PDT ;VALE DO PARAISO
2000;RO;PREFEITO;COLIGA플O;PT / PDT ;PRIMAVERA DE RONDONIA
2000;SP;PREFEITO;COLIGA플O;PDT / PMDB / PSL / PST / PTN / PL / PPS / PFL / PAN / PRTB / PGT / PMN / PSB / PSD / PV / PRP / PC do B / PHS ;PRAIA GRANDE
2000;PA;PREFEITO;COLIGA플O;PFL / PSDB / PSD / PL ;SANTA MARIA DO PARA
2000;BA;PREFEITO;COLIGA플O;PMDB / PT ;MAIQUINIQUE
2000;BA;PREFEITO;COLIGA플O;PSDB / PL / PSDC / PSC / PTB / PRN / PPB / PT do B / PV / PSB / PDT ;LAURO DE FREITAS
2000;MG;PREFEITO;COLIGA플O;PDT / PPB / PMN / PL / PSD ;BELO ORIENTE
2000;MG;PREFEITO;COLIGA플O;PFL / PPS / PSDB / PTN ;BOCAIUVA
2000;MG;PREFEITO;COLIGA플O;PMDB / PDT / PT / PSDB ;BOM JARDIM DE MINAS
2000;RS;PREFEITO;COLIGA플O;PMDB / PPB / PSDB / PTB / PDT / PFL / PL;CIRIACO
2000;TO;PREFEITO;COLIGA플O;PFL / PPB / PTB / PL / PSDB / PST / PSC / PRP / PGT ;ARAGUAINA
2000;MA;PREFEITO;COLIGA플O;PMDB / PSD / PSDB / PT do B / PTB / PPS;PEDREIRAS
2000;MA;PREFEITO;COLIGA플O;PSD / PPB / PST;PORTO FRANCO
2000;MS;PREFEITO;COLIGA플O;PTB / PSD / PST ;TERENOS
2000;BA;PREFEITO;COLIGA플O;PSL / PFL ;MARCIONILIO SOUZA
2000;BA;PREFEITO;COLIGA플O;PFL / PL / PSL ;MIGUEL CALMON
2000;BA;PREFEITO;COLIGA플O;PFL / PT do B / PL / PSC;ITABERABA
2000;BA;PREFEITO;COLIGA플O;PT / PSDB / PMDB / PC do B / PSB / PHS / PDT / PPS / PV ;ITABUNA
2000;MG;PREFEITO;COLIGA플O;PMDB / PTB / PL / PSD / PT / PSDC / PPS ;CORINTO
2000;BA;PREFEITO;COLIGA플O;PSDC / PMDB / PRTB / PSC / PFL / PTB ;ITAJUIPE
2000;MG;PREFEITO;COLIGA플O;PRP / PSDB / PRTB / PFL / PPB / PT do B / PAN ;CORINTO
2000;MG;PREFEITO;COLIGA플O;PDT / PT / PMDB / PSB / PV / PC do B ;CORONEL FABRICIANO
2000;PA;PREFEITO;COLIGA플O;PPS / PSB / PPB;TUCUMA
2000;SC;PREFEITO;COLIGA플O;PMDB / PSDB ;ITAIOPOLIS
2000;GO;PREFEITO;COLIGA플O;PMDB / PDT;PETROLINA DE GOIAS
2000;GO;PREFEITO;COLIGA플O;PTB / PPS ;PIRACANJUBA
2000;MG;PREFEITO;COLIGA플O;PSB / PV / PPB / PSDB / PMN / PFL / PRP / PST / PL / PPS / PTB / PTN / PSD / PCB / PT / PDT / PC do B ;SABARA
2000;MG;PREFEITO;COLIGA플O;PPB / PDT / PRTB / PL / PFL / PSDB / PTB ;SABINOPOLIS
2000;CE;PREFEITO;COLIGA플O;PSD / PTB / PL / PPB / PC do B / PSL;BOA VIAGEM
2000;CE;PREFEITO;COLIGA플O;PTB / PSDB;CARNAUBAL
2000;MA;PREFEITO;COLIGA플O;PFL / PRP / PMDB / PL / PV ;TURIACU
2000;BA;PREFEITO;COLIGA플O;PT / PSB / PC do B / PV ;CACHOEIRA
2000;BA;PREFEITO;COLIGA플O;PT / PSB / PSDB ;CALDEIRAO GRANDE
2000;BA;PREFEITO;COLIGA플O;PPS / PDT / PV / PT / PSB / PCB / PC do B ;CANDEIAS
2000;BA;PREFEITO;COLIGA플O;PSDB / PMDB / PT / PFL / PDT / PMN ;BARRA
2000;BA;PREFEITO;COLIGA플O;PPB / PMDB / PL / PSDB / PRTB / PSB / PSL / PSD / PRP / PRONA / PT do B ;JEQUIE
2000;RS;PREFEITO;COLIGA플O;PT / PSB ;CASCA
2000;RS;PREFEITO;COLIGA플O;PDT / PMDB / PPS / PSDB / PV / PSB / PL ;ERECHIM
2000;TO;PREFEITO;COLIGA플O;PFL / PPB / PTB / PL / PSDB / PST / PSC / PRP / PGT ;ARAGUAINA
2000;PB;PREFEITO;COLIGA플O;PSDB / PPB / PDT / PC do B / PL / PT / PSL ;ITABAIANA
2000;PB;PREFEITO;COLIGA플O;PTB / PFL / PDT / PT / PRN / PSDB ;JUAZEIRINHO
2000;PB;PREFEITO;COLIGA플O;PDT / PSDB / PMDB / PFL ;JURU
2000;SE;PREFEITO;COLIGA플O;PDT / PT / PSB / PTN / PC do B;SAO CRISTOVAO
2000;MA;PREFEITO;COLIGA플O;PMDB / PSDB / PFL / PPB / PL / PRP / PDT / PSC ;ACAILANDIA
2000;MA;PREFEITO;COLIGA플O;PSDB / PDT / PPB ;ESTREITO
2000;PI;PREFEITO;COLIGA플O;PMDB / PT / PSDB ;JULIO BORGES
2000;SP;PREFEITO;COLIGA플O;PSDB / PV;ARAPEI
2000;SP;PREFEITO;COLIGA플O;PMDB / PGT / PSD / PT do B ;EMBU GUACU
2000;AM;PREFEITO;COLIGA플O;PPB / PV / PRP / PSL / PSD / PMN;IRANDUBA
2000;CE;PREFEITO;COLIGA플O;PL / PPS / PFL / PSD;MORADA NOVA
2000;SP;PREFEITO;COLIGA플O;PMDB / PRN / PMN / PSB / PTB / PPB / PPS / PSC ;ITAPEVA
2000;MT;PREFEITO;COLIGA플O;PTB / PMN / PSDB ;ARENAPOLIS
2000;MT;PREFEITO;COLIGA플O;PL / PSB / PT / PMDB / PSDB ;ALTO ARAGUAIA
2000;MS;PREFEITO;COLIGA플O;PSDB / PMDB / PDT / PFL / PTB / PPB / PPS ;SANTA RITA DO PARDO
2000;MS;PREFEITO;COLIGA플O;PSDB / PMDB / PT / PTB ;DOURADINA
2000;MT;PREFEITO;COLIGA플O;PSDB / PPB / PTN / PSB / PFL;ARAPUTANGA
2000;AM;PREFEITO;COLIGA플O;PMDB / PTB / PST ;BOCA DO ACRE
2000;AM;PREFEITO;COLIGA플O;PTB / PMDB / PST / PSDB / PT ;CARAUARI
2000;CE;PREFEITO;COLIGA플O;PPS / PT / PMDB / PC do B ;QUIXELO
2000;CE;PREFEITO;COLIGA플O;PSDB / PTB / PC do B / PT / PPS ;TIANGUA
2000;ES;PREFEITO;COLIGA플O;PFL / PDT / PL / PSDB ;AFONSO CLAUDIO
2000;ES;PREFEITO;COLIGA플O;PMDB / PFL / PDT ;IRUPI
2000;MA;PREFEITO;COLIGA플O;PSD / PPB / PMDB / PSC / PRTB;COELHO NETO
2000;MA;PREFEITO;COLIGA플O;PMDB / PRP / PTB / PSD ;SUCUPIRA DO NORTE
2000;PE;PREFEITO;COLIGA플O;PPB / PMDB / PSDB / PRTB / PSC / PSL / PFL / PSD / PV / PST / PSDC / PRP / PTN ;RECIFE
2000;CE;PREFEITO;COLIGA플O;PSD / PPS / PTB / PSC;OCARA
2000;CE;PREFEITO;COLIGA플O;PPB / PTB / PSDB;BARRO
2000;SP;PREFEITO;COLIGA플O;PMDB / PSDB / PPS / PDT / PV / PT / PSDC / PFL;CARDOSO
2000;SP;PREFEITO;COLIGA플O;PSDB / PV ;CASA BRANCA
2000;SC;PREFEITO;COLIGA플O;PPB / PDT ;IBIAM
2000;SC;PREFEITO;COLIGA플O;PMDB / PDT / PSDB / PTB ;IMARUI
2000;SC;PREFEITO;COLIGA플O;PPB / PDT ;PALMEIRA
2000;SC;PREFEITO;COLIGA플O;PPB / PFL ;CUNHATAI
2000;SP;PREFEITO;COLIGA플O;PMDB / PSB / PPB / PV / PRONA / PHS / PRP / PST / PMN ;ITU
2000;MA;PREFEITO;COLIGA플O;PFL / PSL / PSDB / PSB / PPB / PC do B / PSD / PRTB ;TUFILANDIA
2000;MS;PREFEITO;COLIGA플O;PMDB / PTB ;RIO VERDE DE MATO GROSSO
