ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2020;AM;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PC do B / DC / PROS / PSB / PT / PP;FONTE BOA
2020;MS;PREFEITO;COLIGAÇÃO;REDE / PDT;SÃO GABRIEL DO OESTE
2020;RS;PREFEITO;COLIGAÇÃO;PSDB / PSL / MDB;CATUÍPE
2020;SC;PREFEITO;COLIGAÇÃO;PL / PTC / PSD / SOLIDARIEDADE / PTB / PSC;NOVA TRENTO
2020;PR;PREFEITO;COLIGAÇÃO;PP / PL / PSL / DC / PODE / PATRIOTA / PSDB / PSC / PSD / PV;SÃO JOSÉ DOS PINHAIS
2020;GO;PREFEITO;COLIGAÇÃO;PSDB / PP / PTB;ITAGUARU
2020;CE;PREFEITO;COLIGAÇÃO;MDB / PL / PMB / PSDB / PSD / SOLIDARIEDADE / REPUBLICANOS / PT / PROS / PSB;ICÓ
2020;GO;PREFEITO;COLIGAÇÃO;PP / PTB / MDB;SANTA HELENA DE GOIÁS
2020;SP;PREFEITO;COLIGAÇÃO;PODE / DEM;PACAEMBU
2020;PB;PREFEITO;COLIGAÇÃO;PDT / MDB / PL / DEM / PSB / PSDB / SOLIDARIEDADE / PROS / PSC / REPUBLICANOS;MONTE HOREBE
2020;GO;PREFEITO;COLIGAÇÃO;PSC / PP / DEM;IPAMERI
2020;RN;PREFEITO;COLIGAÇÃO;PL / PROS / PP;CERRO CORÁ
2020;RJ;PREFEITO;COLIGAÇÃO;REPUBLICANOS / MDB / REDE / PL;ITATIAIA
2020;PI;PREFEITO;COLIGAÇÃO;REDE / PATRIOTA / PT / PC do B;MADEIRO
2020;RS;PREFEITO;COLIGAÇÃO;REDE / PMB / PSC / PSB / PROS;PANTANO GRANDE
2020;PR;PREFEITO;COLIGAÇÃO;DEM / PL;UBIRATÃ
2020;MA;PREFEITO;COLIGAÇÃO;CIDADANIA / DEM / PSDB / PSC / PTC / PSD / PP / AVANTE / PL / SOLIDARIEDADE;GUIMARÃES
2020;RO;PREFEITO;COLIGAÇÃO;PSD / PSC / PODE;CASTANHEIRAS
2020;SP;PREFEITO;COLIGAÇÃO;PTB / MDB / CIDADANIA / DEM;JALES
2020;SP;PREFEITO;COLIGAÇÃO;PSDB / PODE;PRATÂNIA
2020;MG;PREFEITO;COLIGAÇÃO;PSDB / MDB / PSC;SÃO SEBASTIÃO DO PARAÍSO
2020;MG;PREFEITO;COLIGAÇÃO;PSD / DEM / REPUBLICANOS / PTB / MDB;DORES DE CAMPOS
2020;PE;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSL;JABOATÃO DOS GUARARAPES
2020;SP;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSB / PSDB;CONCHAL
2020;MS;PREFEITO;COLIGAÇÃO;CIDADANIA / DC / DEM / PROS / PSB / PSDB / PSL / PTC / SOLIDARIEDADE / MDB;ANAURILÂNDIA
2020;MA;PREFEITO;COLIGAÇÃO;PTB / PSL / DEM / PSDB / PSD / REPUBLICANOS / CIDADANIA;IGARAPÉ DO MEIO
2020;PB;PREFEITO;COLIGAÇÃO;PSD / PL / CIDADANIA / PSDB / PV / PSL / PRTB;POMBAL
2020;SC;PREFEITO;COLIGAÇÃO;PODE / PSD / PP;PALMITOS
2020;SP;PREFEITO;COLIGAÇÃO;PL / PROS / PP;FRANCISCO MORATO
2020;PR;PREFEITO;COLIGAÇÃO;PSC / PL / PSDB / PP / PTB / PSL / PODE / PMN / PSB / PSD;CAMBARÁ
2020;BA;PREFEITO;COLIGAÇÃO;PTB / PV / DEM;MAIQUINIQUE
2020;CE;PREFEITO;COLIGAÇÃO;PDT / DEM / REDE / PSD;NOVA OLINDA
2020;ES;PREFEITO;COLIGAÇÃO;PT / PSC / DEM;CONCEIÇÃO DA BARRA
2020;MG;PREFEITO;COLIGAÇÃO;PATRIOTA / PC do B;ABRE CAMPO
2020;MG;PREFEITO;COLIGAÇÃO;PSDB / PP / PSL / PT;CORINTO
2020;PB;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PT;CAMPINA GRANDE
2020;SP;PREFEITO;COLIGAÇÃO;PSDB / DEM / MDB / PL / PSD / AVANTE;PORTO FELIZ
2020;RN;PREFEITO;COLIGAÇÃO;PTB / DEM / PSD;PASSAGEM
2020;PB;PREFEITO;COLIGAÇÃO;PSD / PL / PATRIOTA / PP / PTB / PROS;BOA VENTURA
2020;PA;PREFEITO;COLIGAÇÃO;PDT / PSDB / MDB / PODE / DEM / PTC / PV;PRAINHA
2020;SP;PREFEITO;COLIGAÇÃO;PL / PSDB;JACI
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PT / DEM;APIAÍ
2020;RJ;PREFEITO;COLIGAÇÃO;PSDB / PL / MDB;SANTA MARIA MADALENA
2020;PR;PREFEITO;COLIGAÇÃO;MDB / DEM / PL;SÃO JORGE DO IVAÍ
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PSB / PC do B / PROS;SERRA NEGRA
2020;AM;PREFEITO;COLIGAÇÃO;PDT / PL / CIDADANIA / PC do B;ANORI
2020;SP;PREFEITO;COLIGAÇÃO;PP / PSL / PSC / PMN / PSB / PL / PV / PSD / PSDB;ITAPECERICA DA SERRA
2020;PE;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / PDT / PODE / DEM / PSD;ÁGUA PRETA
2020;BA;PREFEITO;COLIGAÇÃO;PROS / PP / PDT / PT / MDB / PL / PTC / PSD / PC do B / SOLIDARIEDADE / PTB / PSC / PSB / PV;PRESIDENTE TANCREDO NEVES
2020;BA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / MDB / DEM / PTB;ARAÇÁS
2020;RS;PREFEITO;COLIGAÇÃO;PP / PTB / AVANTE / PSD / PL;MIRAGUAÍ
2020;BA;PREFEITO;COLIGAÇÃO;MDB / PATRIOTA / REPUBLICANOS / PDT / DEM;UIBAÍ
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PSD / DEM;MONTE AZUL PAULISTA
2020;PA;PREFEITO;COLIGAÇÃO;PP / DEM / PSC / PSL / MDB / REPUBLICANOS / PATRIOTA;SALVATERRA
2020;TO;PREFEITO;COLIGAÇÃO;PL / DEM / PSDB;ITAGUATINS
2020;SP;PREFEITO;COLIGAÇÃO;PV / PL / PSD / AVANTE;BARRA BONITA
2020;PR;PREFEITO;COLIGAÇÃO;PSB / PSDB / AVANTE;JESUÍTAS
2020;PB;PREFEITO;COLIGAÇÃO;PL / MDB / PMN / AVANTE / PT / PSC / PDT / PODE;SOLEDADE
2020;MG;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PDT;LAMIM
2020;PE;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSL / PSC / PV / PSD / AVANTE / SOLIDARIEDADE / CIDADANIA;SURUBIM
2020;BA;PREFEITO;COLIGAÇÃO;PSD / DEM / PSB / PODE;CASTRO ALVES
2020;MT;PREFEITO;COLIGAÇÃO;PT / PSD / PP / PODE / PSB;CHAPADA DOS GUIMARÃES
2020;MG;PREFEITO;COLIGAÇÃO;PTB / PDT / PT / PL / PROS;FRANCISCO SÁ
2020;MG;PREFEITO;COLIGAÇÃO;PSB / MDB / PDT;SANTA BÁRBARA
2020;MT;PREFEITO;COLIGAÇÃO;PSC / PROS;CLÁUDIA
2020;SC;PREFEITO;COLIGAÇÃO;PT / CIDADANIA / PSB / PV / PC do B;ASCURRA
2020;PB;PREFEITO;COLIGAÇÃO;MDB / PSL / PRTB / PTB / PV;SÃO FRANCISCO
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PSC;ARAÇAÍ
2020;CE;PREFEITO;COLIGAÇÃO;PSDB / PSD / PODE / DEM / SOLIDARIEDADE / PATRIOTA / PROS;PARACURU
2020;ES;PREFEITO;COLIGAÇÃO;PSDB / PP / PSB / PTB / PL;AFONSO CLÁUDIO
2020;RO;PREFEITO;COLIGAÇÃO;PSDB / PROS / MDB / AVANTE / REPUBLICANOS / DEM;PIMENTA BUENO
2020;PB;PREFEITO;COLIGAÇÃO;PTB / PSL / MDB;LUCENA
2020;SP;PREFEITO;COLIGAÇÃO;DEM / PSDB / AVANTE / PT / MDB / PL;DOIS CÓRREGOS
2020;MG;PREFEITO;COLIGAÇÃO;PSDB / PP / PSL;BONFIM
2020;PR;PREFEITO;COLIGAÇÃO;PSC / PSDB / PROS;PONTAL DO PARANÁ
2020;PR;PREFEITO;COLIGAÇÃO;PSL / PMN / PRTB / PP / CIDADANIA / PATRIOTA / SOLIDARIEDADE / PSC / PTC;SÃO JORGE DO PATROCÍNIO
2020;MG;PREFEITO;COLIGAÇÃO;PP / DEM / MDB / PL;CAETÉ
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PTB / MDB / PSDB / PDT / PSD;OLIVEIRA
2020;RS;PREFEITO;COLIGAÇÃO;PSC / DC / PL / AVANTE / REPUBLICANOS / PSB / PV / PSL / DEM / PSDB / PP / CIDADANIA / PTB / PRTB / PDT;SÃO JOSÉ DAS MISSÕES
2020;CE;PREFEITO;COLIGAÇÃO;PP / PDT / PT / CIDADANIA / PSB / PSD / PC do B;VIÇOSA DO CEARÁ
2020;SP;PREFEITO;COLIGAÇÃO;PP / PSL / PL / PC do B / PROS;BERNARDINO DE CAMPOS
2020;RN;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PL / PDT / MDB;AFONSO BEZERRA
2020;MG;PREFEITO;COLIGAÇÃO;DEM / PODE / REPUBLICANOS;AREADO
2020;RS;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PMN / PTB / PSB / PSD / SOLIDARIEDADE;TAQUARA
2020;MA;PREFEITO;COLIGAÇÃO;PSDB / PTB / PP;BURITICUPU
2020;RN;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSD / PSB;PEDRO VELHO
2020;MT;PREFEITO;COLIGAÇÃO;PP / DEM / PSD;NORTELÂNDIA
2020;MG;PREFEITO;COLIGAÇÃO;PTB / PP / PSD / PSL;TAPIRA
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PODE / SOLIDARIEDADE / PSL / PSD;MARIA DA FÉ
2020;MT;PREFEITO;COLIGAÇÃO;DEM / PSL / PODE;POCONÉ
2020;RS;PREFEITO;COLIGAÇÃO;PP / MDB / PT / PSB;FLORES DA CUNHA
2020;MT;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PL / CIDADANIA / PODE / DEM / PSB / PSD;VÁRZEA GRANDE
2020;RS;PREFEITO;COLIGAÇÃO;MDB / PSB / PT;SEGREDO
2020;BA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / PTB / PSC / CIDADANIA / PSB / PSD / AVANTE / SOLIDARIEDADE / PL / DEM / PROS;GOVERNADOR MANGABEIRA
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / MDB / PSB / PTB;SÃO JOÃO DEL REI
2020;BA;PREFEITO;COLIGAÇÃO;PL / AVANTE / PP / REPUBLICANOS;IBIPITANGA
2020;SE;PREFEITO;COLIGAÇÃO;PP / MDB / PODE / DEM / PSDB / PC do B / PL;ARACAJU
2020;PE;PREFEITO;COLIGAÇÃO;PTB / PSL / DEM / PC do B / PROS;CABO DE SANTO AGOSTINHO
2020;MG;PREFEITO;COLIGAÇÃO;PT / PL / PRTB / DEM / PSB;SÃO GERALDO DA PIEDADE
2020;MG;PREFEITO;COLIGAÇÃO;PRTB / PDT / REDE;BRUMADINHO
2020;SP;PREFEITO;COLIGAÇÃO;PDT / PSC / REPUBLICANOS / MDB;PROMISSÃO
2020;BA;PREFEITO;COLIGAÇÃO;PSD / PSDB / PDT / MDB;BOM JESUS DA LAPA
2020;GO;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / PDT / MDB / PODE / AVANTE / PSD / PL;ORIZONA
2020;MT;PREFEITO;COLIGAÇÃO;DEM / SOLIDARIEDADE / PDT / PSL / PSC;PORTO ESTRELA
2020;PA;PREFEITO;COLIGAÇÃO;PSC / REPUBLICANOS / PSD / PT;ÁGUA AZUL DO NORTE
2020;PE;PREFEITO;COLIGAÇÃO;PTB / PL / DEM / SOLIDARIEDADE / PROS / PP / MDB / PSDB;BELO JARDIM
2020;PI;PREFEITO;COLIGAÇÃO;DEM / PP / PSC / PODE / CIDADANIA / SOLIDARIEDADE;BOCAINA
2020;RN;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PV / AVANTE;SÍTIO NOVO
2020;SC;PREFEITO;COLIGAÇÃO;PSD / PC do B / PDT / PTB / MDB / PODE / PSC / CIDADANIA / PV / PSDB / DEM / PRTB / PMB / AVANTE / REPUBLICANOS;BOM JARDIM DA SERRA
2020;ES;PREFEITO;COLIGAÇÃO;PTB / PSC / PSDB / PSD;PEDRO CANÁRIO
2020;AC;PREFEITO;COLIGAÇÃO;REPUBLICANOS / DEM / PROS / PTC;BUJARI
2020;AC;PREFEITO;COLIGAÇÃO;PDT / PT / PSC / PSB / DEM / PSD;BRASILÉIA
2020;RS;PREFEITO;COLIGAÇÃO;DC / REPUBLICANOS / PRTB;IJUÍ
2020;PR;PREFEITO;COLIGAÇÃO;PROS / PTB / PDT;JAPURÁ
2020;RJ;PREFEITO;COLIGAÇÃO;PP / PDT / PTB / PSL / CIDADANIA / PSB / PV;SÃO FIDÉLIS
2020;SP;PREFEITO;COLIGAÇÃO;PSL / CIDADANIA / REPUBLICANOS;HORTOLÂNDIA
2020;AM;PREFEITO;COLIGAÇÃO;PL / CIDADANIA;BERURI
2020;GO;PREFEITO;COLIGAÇÃO;PATRIOTA / PODE / PSL;CAMPINORTE
2020;PA;PREFEITO;COLIGAÇÃO;PT / PL / PSB;CURUÁ
2020;BA;PREFEITO;COLIGAÇÃO;PP / MDB / PV / PSD;IPIRÁ
2020;BA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / MDB / PODE / PROS / SOLIDARIEDADE / PSD / PATRIOTA / DEM / PMB;SANTA BÁRBARA
2020;CE;PREFEITO;COLIGAÇÃO;PSL / PODE / PSB;ITAREMA
2020;RS;PREFEITO;COLIGAÇÃO;PRTB / PSL / PSDB / PSD;NOVA ARAÇÁ
2020;ES;PREFEITO;COLIGAÇÃO;PP / PDT / PTB / PL / DEM / PSDB / PSD;IBITIRAMA
2020;CE;PREFEITO;COLIGAÇÃO;PSL / REPUBLICANOS / AVANTE;LIMOEIRO DO NORTE
2020;BA;PREFEITO;COLIGAÇÃO;PTB / MDB / PSDB / PP / PSD / PODE / REPUBLICANOS / PC do B / PDT;ITANHÉM
2020;PE;PREFEITO;COLIGAÇÃO;PT / DEM / PSDB / PSB / PL;JAQUEIRA
2020;MA;PREFEITO;COLIGAÇÃO;SOLIDARIEDADE / PODE / PTC / CIDADANIA / PTB;CAMPESTRE DO MARANHÃO
2020;PR;PREFEITO;COLIGAÇÃO;PSL / PL / PP / PDT;ITAMBARACÁ
2020;BA;PREFEITO;COLIGAÇÃO;PSC / PL / PP / SOLIDARIEDADE / PATRIOTA / CIDADANIA / PSDB / PTB;SÃO FRANCISCO DO CONDE
2020;SP;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PSD / PC do B / CIDADANIA / PSB / PP;NOVA CAMPINA
2020;MS;PREFEITO;COLIGAÇÃO;PP / PL;CAMAPUÃ
2020;MG;PREFEITO;COLIGAÇÃO;PP / PTB / DEM / AVANTE;TABULEIRO
2020;PR;PREFEITO;COLIGAÇÃO;DEM / PV / PTB / PSL / REPUBLICANOS / CIDADANIA;PINHÃO
2020;GO;PREFEITO;COLIGAÇÃO;PL / PSDB;PETROLINA DE GOIÁS
2020;AL;PREFEITO;COLIGAÇÃO;PSC / REPUBLICANOS / PSDB / PP / PSB / PL / PATRIOTA;OURO BRANCO
2020;GO;PREFEITO;COLIGAÇÃO;DEM / REPUBLICANOS / MDB / PSL / PP / AVANTE / PL;JATAÍ
2020;MG;PREFEITO;COLIGAÇÃO;CIDADANIA / MDB / REPUBLICANOS / PDT / PTB / PSL / PODE / DEM / PRTB / PSDB / PSD / AVANTE / SOLIDARIEDADE;URUANA DE MINAS
2020;SC;PREFEITO;COLIGAÇÃO;PTB / PSL / PL / PRTB / PV / AVANTE;CONCÓRDIA
2020;RS;PREFEITO;COLIGAÇÃO;PSDB / PL / MDB;SANT ANA DO LIVRAMENTO
2020;PB;PREFEITO;COLIGAÇÃO;PSD / MDB / AVANTE;RIO TINTO
2020;AM;PREFEITO;COLIGAÇÃO;PL / PP / PSD;PARINTINS
2020;MG;PREFEITO;COLIGAÇÃO;PP / PODE / PSOL / SOLIDARIEDADE / PL / PSD / PT / MDB / PROS;MONTE CARMELO
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT / PTB / MDB / PSL / PL / CIDADANIA / DEM / PSB / SOLIDARIEDADE / PT;ESTRELA DO SUL
2020;BA;PREFEITO;COLIGAÇÃO;MDB / PSD / PSL;CANAVIEIRAS
2020;SP;PREFEITO;COLIGAÇÃO;PL / PSL / PSDB;DOBRADA
2020;BA;PREFEITO;COLIGAÇÃO;PP / PDT / PL / DEM / PSDB / PATRIOTA / REPUBLICANOS / CIDADANIA / SOLIDARIEDADE;MUCURI
2020;PE;PREFEITO;COLIGAÇÃO;DEM / PSDB;ESCADA
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT;ALBERTINA
2020;PB;PREFEITO;COLIGAÇÃO;Federação PSDB CIDADANIA(PSDB/CIDADANIA) / MDB / SOLIDARIEDADE;PEDRA LAVRADA
2020;GO;PREFEITO;COLIGAÇÃO;PSB / PC do B / CIDADANIA;NOVA GLÓRIA
2020;BA;PREFEITO;COLIGAÇÃO;PT / PL / PATRIOTA;IBITITÁ
2020;PR;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT / PTB / MDB / PSL / PL / CIDADANIA / DEM / PSDB / PATRIOTA / SOLIDARIEDADE;PINHAIS
2020;MA;PREFEITO;COLIGAÇÃO;PRTB / PSL / REPUBLICANOS / PSD / PP / CIDADANIA / MDB;SÃO ROBERTO
2020;CE;PREFEITO;COLIGAÇÃO;PP / PSL / DEM / MDB / REPUBLICANOS;PALHANO
2020;PA;PREFEITO;COLIGAÇÃO;DEM / PSB / PL / PROS / PSC;CAPITÃO POÇO
2020;SC;PREFEITO;COLIGAÇÃO;PL / DEM / PC do B / AVANTE;CAMBORIÚ
2020;GO;PREFEITO;COLIGAÇÃO;PSD / PL / PODE;NERÓPOLIS
2020;RO;PREFEITO;COLIGAÇÃO;PL / PTB / PODE;MONTE NEGRO
2020;BA;PREFEITO;COLIGAÇÃO;MDB / CIDADANIA / PSD;IBICARAÍ
2020;PA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / PTB / MDB / DEM / PSD;CACHOEIRA DO ARARI
2020;PB;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PRTB / PSDB / PSD / PP;CONDADO
2020;SP;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PT / PRTB / PSD;ÓLEO
2020;GO;PREFEITO;COLIGAÇÃO;PTB / PATRIOTA / PSD;LUZIÂNIA
2020;SP;PREFEITO;COLIGAÇÃO;PDT / PSL / PSDB / SOLIDARIEDADE;SANTA LÚCIA
2020;PA;PREFEITO;COLIGAÇÃO;PSDB / MDB / PT / PC do B / PDT;TERRA SANTA
2020;BA;PREFEITO;COLIGAÇÃO;PDT / SOLIDARIEDADE / PT / CIDADANIA / PP / PL / PATRIOTA / AVANTE / PV / MDB / PSB / PRTB / PSDB / REDE / PODE / PC do B;SANTANÓPOLIS
2020;MT;PREFEITO;COLIGAÇÃO;PP / PTB / PSDB / CIDADANIA / DEM / REPUBLICANOS;GENERAL CARNEIRO
2020;SP;PREFEITO;COLIGAÇÃO;PL / AVANTE / MDB / PRTB / PSC / PTC / PV / PSD / PODE;TAUBATÉ
2020;RO;PREFEITO;COLIGAÇÃO;PDT / REPUBLICANOS / PL / MDB / PSDB / DEM / PC do B;CANDEIAS DO JAMARI
2020;RS;PREFEITO;COLIGAÇÃO;PT / MDB / DEM;CHARQUEADAS
2020;PI;PREFEITO;COLIGAÇÃO;PSL / PV / PTB / PSDB / MDB / DEM / DC / PSD / PSC / PP / PSB / PDT;SANTO ANTÔNIO DOS MILAGRES
2020;BA;PREFEITO;COLIGAÇÃO;DEM / PSB / PL / PSD / MDB / REPUBLICANOS / PSL;JABORANDI
2020;SP;PREFEITO;COLIGAÇÃO;PT / PTB;CRISTAIS PAULISTA
2020;PR;PREFEITO;COLIGAÇÃO;PSD / PP / MDB / PSDB;CAMPO MOURÃO
2020;SP;PREFEITO;COLIGAÇÃO;REDE / PV / PMN / PATRIOTA;NOVA ODESSA
2020;MG;PREFEITO;COLIGAÇÃO;DEM / PP / PDT / PT / MDB / PSB;RIO VERMELHO
2020;PE;PREFEITO;COLIGAÇÃO;PDT / PMN / PP;QUIPAPÁ
2020;BA;PREFEITO;COLIGAÇÃO;PSD / CIDADANIA;RIACHÃO DO JACUÍPE
2020;MA;PREFEITO;COLIGAÇÃO;PP / PT / PROS;PEDREIRAS
2020;CE;PREFEITO;COLIGAÇÃO;PSDB / PSD / PSC / PL;MADALENA
2020;MA;PREFEITO;COLIGAÇÃO;PSDB / DEM / PP / REDE / CIDADANIA / PSL / PATRIOTA;SERRANO DO MARANHÃO
2020;RJ;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PP / MDB;MIGUEL PEREIRA
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PT / CIDADANIA / PSB / PC do B;IBIRITÉ
2020;BA;PREFEITO;COLIGAÇÃO;AVANTE / PSB / PC do B / MDB / PDT;BELO CAMPO
2020;RS;PREFEITO;COLIGAÇÃO;PROS / DEM / SOLIDARIEDADE / PTB / PSB / PSD / PDT / AVANTE;SENADOR SALGADO FILHO
2020;RN;PREFEITO;COLIGAÇÃO;PT / PL / DEM / PSB / PV / PSD;CAICÓ
2020;CE;PREFEITO;COLIGAÇÃO;PDT / PV / PODE / PSB / PTB / SOLIDARIEDADE / PP / PSD / PROS / CIDADANIA / PC do B / PT / DC;NOVA OLINDA
2020;GO;PREFEITO;COLIGAÇÃO;PTB / PSDB / DEM / PODE;SANTA ROSA DE GOIÁS
2020;PA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / DEM / PRTB / PMB / PTB / MDB / PODE / PSD / PSDB / PSB / AVANTE;ANANINDEUA
2020;BA;PREFEITO;COLIGAÇÃO;PTB / MDB / PSDB / PP / PSD / PODE / REPUBLICANOS / PC do B / PDT;AMÉLIA RODRIGUES
2020;PR;PREFEITO;COLIGAÇÃO;REPUBLICANOS / MDB / DEM / PODE / AVANTE / PATRIOTA / PL / PSDB;SÃO JORGE DO IVAÍ
2020;SP;PREFEITO;COLIGAÇÃO;PSL / PROS / PP / PODE / PSC;EMBU DAS ARTES
2020;GO;PREFEITO;COLIGAÇÃO;CIDADANIA / PL / AVANTE / PSB / PROS / DEM;CRISTALINA
2020;PR;PREFEITO;COLIGAÇÃO;PP / MDB / PT / PDT;ANTONINA
2020;MG;PREFEITO;COLIGAÇÃO;CIDADANIA / DEM / PSC / PTB / PSDB / PMB / PTC / PROS;ELÓI MENDES
2020;CE;PREFEITO;COLIGAÇÃO;PSB / DEM / REDE / PP;CAUCAIA
2020;PR;PREFEITO;COLIGAÇÃO;CIDADANIA / PSB;LARANJEIRAS DO SUL
2020;RS;PREFEITO;COLIGAÇÃO;CIDADANIA / PSB / DEM / AVANTE / PDT;SÃO GABRIEL
2020;MA;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT / PODE / PSC / PMB / SOLIDARIEDADE;MARACAÇUMÉ
2020;PB;PREFEITO;COLIGAÇÃO;PODE / CIDADANIA / MDB / PSC / PV / PATRIOTA;ÁGUA BRANCA
2020;BA;PREFEITO;COLIGAÇÃO;PP / PDT / DEM / PV / PATRIOTA;MUNDO NOVO
2020;MS;PREFEITO;COLIGAÇÃO;PL / PDT / PRTB / PSB / PSD / SOLIDARIEDADE / PODE;ÁGUA CLARA
2020;MG;PREFEITO;COLIGAÇÃO;PSL / PSD / MDB / PSDB;CONGONHAS
2020;SP;PREFEITO;COLIGAÇÃO;PDT / PTB / PSB / PSDB;CASTILHO
2020;SP;PREFEITO;COLIGAÇÃO;PDT / PP / PL / PTC / AVANTE / SOLIDARIEDADE / MDB / DEM / PATRIOTA / PROS;BARRA BONITA
2020;ES;PREFEITO;COLIGAÇÃO;REDE / PSD / PRTB / PP / PDT / PL / MDB / DEM / AVANTE;BOA ESPERANÇA
2020;SP;PREFEITO;COLIGAÇÃO;MDB / PSC / PSD / PC do B / PODE / PDT / PSDB;SÃO JOSÉ DO RIO PRETO
2020;PA;PREFEITO;COLIGAÇÃO;PSD / SOLIDARIEDADE / AVANTE / PV / PSB / PODE / PATRIOTA;INHANGAPI
2020;SC;PREFEITO;COLIGAÇÃO;MDB / PSB / DEM;RIO NEGRINHO
2020;PA;PREFEITO;COLIGAÇÃO;PSD / PL;PARAGOMINAS
2020;TO;PREFEITO;COLIGAÇÃO;PODE / PSDB / DEM / PSC;BABAÇULÂNDIA
2020;MG;PREFEITO;COLIGAÇÃO;PSC / DEM / PSB / PC do B / PROS / PP;SANTANA DO DESERTO
2020;PA;PREFEITO;COLIGAÇÃO;DEM / PROS / PSD / PODE / PSC / REPUBLICANOS / MDB / PP;ANANINDEUA
2020;GO;PREFEITO;COLIGAÇÃO;MDB / SOLIDARIEDADE / DEM / PSB;AVELINÓPOLIS
2020;MG;PREFEITO;COLIGAÇÃO;MDB / PSL / PODE / PP / PL / DEM;SABINÓPOLIS
2020;PR;PREFEITO;COLIGAÇÃO;PP / PL / PSDB / MDB / SOLIDARIEDADE / PV / PC do B;MARIA HELENA
2020;SP;PREFEITO;COLIGAÇÃO;MDB / DEM / PSDB / PATRIOTA;ARAÇATUBA
2020;MT;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PDT / MDB / PODE / DEM / SOLIDARIEDADE;SÃO JOSÉ DO XINGU
2020;CE;PREFEITO;COLIGAÇÃO;PP / PT / REPUBLICANOS / PV / PSB;PEREIRO
2020;MA;PREFEITO;COLIGAÇÃO;DEM / PSD / DC;SÃO JOSÉ DOS BASÍLIOS
2020;SP;PREFEITO;COLIGAÇÃO;PSD / PP;FERNANDÓPOLIS
2020;SP;PREFEITO;COLIGAÇÃO;PSOL / PTC / PMB / PT;NOVA ODESSA
2020;RJ;PREFEITO;COLIGAÇÃO;CIDADANIA / PSDB / AVANTE;DUQUE DE CAXIAS
2020;SP;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PT / PODE / DEM / PV;GÁLIA
2020;MG;PREFEITO;COLIGAÇÃO;REPUBLICANOS / PL / PSB / AVANTE / SOLIDARIEDADE / CIDADANIA / MDB / DEM / PSDB / PC do B;PINTÓPOLIS
2020;MT;PREFEITO;COLIGAÇÃO;MDB / PSB / PSC;SINOP
2020;CE;PREFEITO;COLIGAÇÃO;MDB / PT / PSL / PV;BELA CRUZ
2020;BA;PREFEITO;COLIGAÇÃO;MDB / REPUBLICANOS / PTC / PSC;RIACHO DE SANTANA
2020;RS;PREFEITO;COLIGAÇÃO;PDT / SOLIDARIEDADE / PSB / REPUBLICANOS / DEM;SANTIAGO
2020;AM;PREFEITO;COLIGAÇÃO;PSL / PROS / PT / PSB;MAUÉS
2020;PR;PREFEITO;COLIGAÇÃO;PSL / PROS;RIO BONITO DO IGUAÇU
2020;SP;PREFEITO;COLIGAÇÃO;PDT / REPUBLICANOS / PL / MDB / PSDB / DEM / PC do B;CRUZEIRO
2020;MG;PREFEITO;COLIGAÇÃO;PP / MDB / PSD;RESENDE COSTA
