ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2004;PA;PREFEITO;COLIGA플O;PSDB / PMDB / PP / PV / PRP / PFL / PRTB;GARRAFAO DO NORTE
2004;PA;PREFEITO;COLIGA플O;PP / PMDB / PSL / PL / PRTB / PT do B;SAO DOMINGOS DO CAPIM
2004;PA;PREFEITO;COLIGA플O;PMDB / PL / PFL / PRP / PSDB;SENADOR JOSE PORFIRIO
2004;PA;PREFEITO;COLIGA플O;PDT / PTB / PL / PFL / PSDC / PRTB / PMN / PV;TOME ACU
2004;TO;PREFEITO;COLIGA플O;PSC / PFL / PRTB / PSDB / PMDB;BARRA DO OURO
2004;BA;PREFEITO;COLIGA플O;PFL / PP / PHS / PSL;SANTO AMARO
2004;BA;PREFEITO;COLIGA플O;PSB / PC do B;SAO GONCALO DOS CAMPOS
2004;BA;PREFEITO;COLIGA플O;PP / PSC / PRONA / PT do B;SAO GONCALO DOS CAMPOS
2004;BA;PREFEITO;COLIGA플O;PTB / PL / PFL / PSDB;SEABRA
2004;BA;PREFEITO;COLIGA플O;PT / PSDB / PPS / PC do B / PMDB / PV / PSB;SENHOR DO BONFIM
2004;AM;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PMDB / PFL / PSDC / PRP / PSDB;CANUTAMA
2004;MS;PREFEITO;COLIGA플O;PT / PMDB / PL / PFL / PMN;SETE QUEDAS
2004;MS;PREFEITO;COLIGA플O;PTB / PL / PPS;TAQUARUSSU
2004;PB;PREFEITO;COLIGA플O;PPS / PHS / PSC;ESPERANCA
2004;PB;PREFEITO;COLIGA플O;PDT / PL / PSB;ITABAIANA
2004;PI;PREFEITO;COLIGA플O;PP / PTB / PMDB / PL / PHS / PMN;AGUA BRANCA
2004;PR;PREFEITO;COLIGA플O;PFL / PTB / PDT / PRP / PSB / PSDB;MARECHAL CANDIDO RONDON
2004;PR;PREFEITO;COLIGA플O;PT / PAN;MARECHAL CANDIDO RONDON
2004;BA;PREFEITO;COLIGA플O;PP / PL / PFL;RAFAEL JAMBEIRO
2004;BA;PREFEITO;COLIGA플O;PL / PP / PSL / PTN / PSC / PSDC / PRTB / PMN / PTC;SOBRADINHO
2004;CE;PREFEITO;COLIGA플O;PPS / PRP / PSDB;ABAIARA
2004;AM;PREFEITO;COLIGA플O;PL / PT / PC do B / PSDC;URUCARA
2004;AM;PREFEITO;COLIGA플O;PPS / PFL / PSL / PSC / PP;BERURI
2004;PI;PREFEITO;COLIGA플O;PDT / PMDB / PL / PC do B;JUAZEIRO DO PIAUI
2004;RS;PREFEITO;COLIGA플O;PP / PDT / PL / PPS / PFL;SANTA ROSA
2004;RS;PREFEITO;COLIGA플O;PDT / PTB / PMDB / PSDB;SANTIAGO
2004;RS;PREFEITO;COLIGA플O;PT / PSB;BARRA DO QUARAI
2004;RS;PREFEITO;COLIGA플O;PPS / PMDB / PL / PC do B / PSC / PMN;PASSO FUNDO
2004;CE;PREFEITO;COLIGA플O;PP / PT / PPS;PENTECOSTE
2004;CE;PREFEITO;COLIGA플O;PMDB / PDT / PC do B / PL / PV / PSB;PENTECOSTE
2004;CE;PREFEITO;COLIGA플O;PT / PTN / PL / PHS / PRP / PSDB;QUIXERE
2004;SP;PREFEITO;COLIGA플O;PP / PSDB;CANANEIA
2004;SP;PREFEITO;COLIGA플O;PT / PHS;CAPELA DO ALTO
2004;RO;PREFEITO;COLIGA플O;PSL / PL / PRP;SANTA LUZIA DO OESTE
2004;RR;PREFEITO;COLIGA플O;PT / PTB / PMDB / PPS / PMN / PTC / PV / PC do B;BOA VISTA
2004;CE;PREFEITO;COLIGA플O;PPS / PL;VARJOTA
2004;MA;PREFEITO;COLIGA플O;PDT / PT / PTB / PFL / PV / PC do B;SAO JOAO DO CARU
2004;MT;PREFEITO;COLIGA플O;PP / PDT / PTB / PSC / PL / PFL / PSDB;SINOP
2004;MT;PREFEITO;COLIGA플O;PP / PTB / PL / PPS / PFL;RONDOLANDIA
2004;MS;PREFEITO;COLIGA플O;PT / PDT / PTB / PP / PMDB / PL / PSDB / PSB;CASSILANDIA
2004;AL;PREFEITO;COLIGA플O;PTB / PSC / PL / PPS / PTC / PRP / PSDB;TRAIPU
2004;AM;PREFEITO;COLIGA플O;PTB / PMDB / PSC / PL / PFL / PSB / PV / PC do B;ANORI
2004;AM;PREFEITO;COLIGA플O;PT / PTB / PMDB / PPS / PFL / PRP / PSDB;CAREIRO DA VARZEA
2004;AM;PREFEITO;COLIGA플O;PT / PTB / PMDB / PPS / PFL / PRP / PSDB;CAREIRO DA VARZEA
2004;AM;PREFEITO;COLIGA플O;PDT / PT / PMDB / PSL / PL / PRTB / PSB / PRP / PSDB;AUTAZES
2004;BA;PREFEITO;COLIGA플O;PL / PFL / PTB / PPS / PHS / PT do B / PSC;CICERO DANTAS
2004;PE;PREFEITO;COLIGA플O;PSDB / PP / PFL / PMDB / PSDC / PSB;PRIMAVERA
2004;PE;PREFEITO;COLIGA플O;PT / PSL / PCB / PAN / PTC / PSB / PRP / PC do B / PT do B;RECIFE
2004;PE;PREFEITO;COLIGA플O;PDT / PT / PTB / PPS / PSB;SAO JOAQUIM DO MONTE
2004;BA;PREFEITO;COLIGA플O;PMDB / PL / PTC;OUROLANDIA
2004;SP;PREFEITO;COLIGA플O;PV / PT;TACIBA
2004;MG;PREFEITO;COLIGA플O;PP / PDT / PTB / PSL / PTN / PL / PMN / PTC / PRP / PSDB / PT do B;ITABIRA
2004;MG;PREFEITO;COLIGA플O;PP / PDT / PL / PPS / PRP / PSDB / PRONA / PC do B;POUSO ALEGRE
2004;PB;PREFEITO;COLIGA플O;PTB / PSDB;BONITO DE SANTA FE
2004;PB;PREFEITO;COLIGA플O;PFL / PSB / PSC / PPS;BORBOREMA
2004;PE;PREFEITO;COLIGA플O;PSL / PPS / PAN / PRTB / PV / PRP / PSDB / PRONA;PETROLINA
2004;PI;PREFEITO;COLIGA플O;PT / PTB / PMDB / PL / PSB / PV / PSDB;GILBUES
2004;PI;PREFEITO;COLIGA플O;PDT / PL / PFL / PSDB;INHUMA
2004;PR;PREFEITO;COLIGA플O;PP / PT / PTB / PMDB / PSL / PL / PPS / PFL / PV / PC do B;CANDOI
2004;PR;PREFEITO;COLIGA플O;PP / PTB / PMDB;ANTONIO OLINTO
2004;PR;PREFEITO;COLIGA플O;PT / PTB / PMDB / PSL / PSDC / PC do B;FAZENDA RIO GRANDE
2004;BA;PREFEITO;COLIGA플O;PP / PSC / PPS / PRTB / PSB / PSDB;CANARANA
2004;BA;PREFEITO;COLIGA플O;PTB / PMDB / PL / PPS / PV / PRP;CANAVIEIRAS
2004;BA;PREFEITO;COLIGA플O;PDT / PL / PHS / PT do B;CANSANCAO
2004;BA;PREFEITO;COLIGA플O;PP / PHS / PTC / PSDB / PT do B;CENTRAL
2004;BA;PREFEITO;COLIGA플O;PAN / PSDC / PRTB / PSDB;ITAMARAJU
2004;MS;PREFEITO;COLIGA플O;PT / PMN / PSB;MARACAJU
2004;MS;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PMDB / PL / PPS / PFL / PSB / PSDB;NOVA ANDRADINA
2004;PB;PREFEITO;COLIGA플O;PTB / PFL / PRP;DESTERRO
2004;PB;PREFEITO;COLIGA플O;PTB / PSDB / PFL;FREI MARTINHO
2004;PB;PREFEITO;COLIGA플O;PTB / PL / PPS / PFL / PV / PSDB;GUARABIRA
2004;MG;PREFEITO;COLIGA플O;PL / PFL;MORRO DA GARCA
2004;MG;PREFEITO;COLIGA플O;PT / PMDB / PL / PPS / PFL / PHS / PSB;NANUQUE
2004;MG;PREFEITO;COLIGA플O;PT / PMDB / PSC / PPS / PRTB / PT do B;NEPOMUCENO
2004;MG;PREFEITO;COLIGA플O;PP / PMDB / PSL / PSC / PFL / PSDC / PSDB;NOVA PONTE
2004;SC;PREFEITO;COLIGA플O;PPS / PFL / PSB;GASPAR
2004;PE;PREFEITO;COLIGA플O;PMDB / PL / PFL;DORMENTES
2004;PE;PREFEITO;COLIGA플O;PTB / PSL / PFL / PSDB;ARACOIABA
2004;AL;PREFEITO;COLIGA플O;PT / PSL / PSC / PTC;COQUEIRO SECO
2004;AL;PREFEITO;COLIGA플O;PT / PSC;CORURIPE
2004;BA;PREFEITO;COLIGA플O;PP / PL / PFL / PSDB / PT do B;PINTADAS
2004;PR;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PFL / PAN / PSB;REBOUCAS
2004;SC;PREFEITO;COLIGA플O;PP / PTB / PL / PFL / PSDB;PALMITOS
2004;MT;PREFEITO;COLIGA플O;PT / PTB / PMDB / PL / PV / PSDB;NOVA MUTUM
2004;MT;PREFEITO;COLIGA플O;PPS / PMDB / PFL;GAUCHA DO NORTE
2004;SP;PREFEITO;COLIGA플O;PMDB / PFL / PRP / PC do B;CACHOEIRA PAULISTA
2004;SP;PREFEITO;COLIGA플O;PP / PL / PPS / PAN / PRTB / PHS / PSB / PV / PRONA / PT do B;CACHOEIRA PAULISTA
2004;BA;PREFEITO;COLIGA플O;PSC / PP / PTB / PTN / PPS / PRTB / PSDB / PT do B;MONTE SANTO
2004;PB;PREFEITO;COLIGA플O;PP / PT / PSDC / PMN;LUCENA
2004;PB;PREFEITO;COLIGA플O;PL / PMDB / PP;PEDRA BRANCA
2004;PB;PREFEITO;COLIGA플O;PDT / PFL / PSB / PSDB;PILOEZINHOS
2004;PR;PREFEITO;COLIGA플O;PTB / PTN / PL / PRTB / PRP / PT do B;CARAMBEI
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PPS / PSB;CORBELIA
2004;PR;PREFEITO;COLIGA플O;PFL / PAN / PTC / PRP / PSDB;CRUZEIRO DO OESTE
2004;PR;PREFEITO;COLIGA플O;PP / PMDB / PFL;DIAMANTE DO NORTE
2004;PR;PREFEITO;COLIGA플O;PMDB / PSL / PRTB / PRP;MANDIRITUBA
2004;MG;PREFEITO;COLIGA플O;PT / PSL / PPS / PV / PC do B;VARGINHA
2004;MG;PREFEITO;COLIGA플O;PTB / PMDB / PT do B;VISCONDE DO RIO BRANCO
2004;MG;PREFEITO;COLIGA플O;PP / PTB / PTN / PFL / PTC / PSDB;ITAU DE MINAS
2004;MS;PREFEITO;COLIGA플O;PTB / PMDB / PMN / PSB / PSDB;ANASTACIO
2004;RS;PREFEITO;COLIGA플O;PDT / PT / PL / PPS / PHS / PV / PC do B;BENTO GONCALVES
2004;RS;PREFEITO;COLIGA플O;PP / PMDB / PSB;GLORINHA
2004;MT;PREFEITO;COLIGA플O;PT / PMDB / PPS / PFL / PSDB;CAMPOS DE JULIO
2004;SP;PREFEITO;COLIGA플O;PT / PSL / PV;CACONDE
2004;SP;PREFEITO;COLIGA플O;PP / PDT / PMDB / PSL / PTN / PSC / PL / PPS / PAN / PRTB / PHS / PMN / PTC / PV / PSDB;CAJAMAR
2004;RO;PREFEITO;COLIGA플O;PMDB / PSC / PPS / PSDC / PSDB;SANTA LUZIA DO OESTE
2004;RO;PREFEITO;COLIGA플O;PTB / PPS / PSDC / PSDB;NOVA BRASILANDIA
2004;RO;PREFEITO;COLIGA플O;PDT / PSDB / PTB / PMDB / PV;CABIXI
2004;RO;PREFEITO;COLIGA플O;PSDB / PSC / PFL / PSB / PRP / PC do B;NOVO HORIZONTE DO OESTE
2004;BA;PREFEITO;COLIGA플O;PL / PP / PRP / PSC / PRTB / PTC / PT do B;MUNIZ FERREIRA
2004;BA;PREFEITO;COLIGA플O;PFL / PTN / PL;NAZARE
2004;PB;PREFEITO;COLIGA플O;PFL / PSDB;NOVA PALMEIRA
2004;PB;PREFEITO;COLIGA플O;PTB / PPS / PFL / PSDB;PASSAGEM
2004;PB;PREFEITO;COLIGA플O;PMDB / PP / PT / PC do B / PSB / PSC / PPS / PSDC / PHS;PATOS
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PL / PPS / PFL / PSB;DIAMANTE DO OESTE
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PL / PPS / PSB / PSDB;JAPURA
2004;PA;PREFEITO;COLIGA플O;PDT / PT / PL / PPS / PAN / PHS / PSB / PRP / PT do B;REDENCAO
2004;TO;PREFEITO;COLIGA플O;PSDB / PMDB / PT / PSL / PSC / PSB / PRTB;MONTE SANTO
2004;TO;PREFEITO;COLIGA플O;PSC / PL / PFL / PRTB / PRP;ANANAS
2004;TO;PREFEITO;COLIGA플O;PP / PSC;TAGUATINGA
2004;TO;PREFEITO;COLIGA플O;PP / PFL / PSDB;PRESIDENTE KENNEDY
2004;TO;PREFEITO;COLIGA플O;PFL / PMDB / PSC;XAMBIOA
2004;TO;PREFEITO;COLIGA플O;PT / PMDB / PSL;RIO SONO
2004;TO;PREFEITO;COLIGA플O;PP / PTB / PSC / PL / PSDC / PRTB / PSDB;APARECIDA DO RIO NEGRO
2004;BA;PREFEITO;COLIGA플O;PP / PMDB / PL / PFL;RIO DO ANTONIO
2004;BA;PREFEITO;COLIGA플O;PSC / PSDB;SAUDE
2004;AM;PREFEITO;COLIGA플O;PDT / PT / PTB / PMDB / PSL / PSC / PPS / PFL / PAN / PSDC / PCO / PHS / PMN / PRP / PSDB / PRONA;BENJAMIN CONSTANT
2004;GO;PREFEITO;COLIGA플O;PTB / PSL / PL / PFL;SANTA TEREZINHA DE GOIAS
2004;GO;PREFEITO;COLIGA플O;PP / PT / PSC / PMN / PV;SAO JOAO D ALIANCA
2004;GO;PREFEITO;COLIGA플O;PP / PT / PFL;SILVANIA
2004;MA;PREFEITO;COLIGA플O;PMDB / PFL / PAN / PSDB;MATINHA
2004;MA;PREFEITO;COLIGA플O;PMDB / PFL / PAN / PSDB;MATINHA
2004;PR;PREFEITO;COLIGA플O;PDT / PT / PSC / PSB / PV / PSDB;LARANJEIRAS DO SUL
2004;MG;PREFEITO;COLIGA플O;PMDB / PL / PFL;VIEIRAS
2004;MG;PREFEITO;COLIGA플O;PDT / PMDB / PSL / PTN / PL / PSDC / PSB / PC do B;RAPOSOS
2004;MG;PREFEITO;COLIGA플O;PT / PTB / PMDB / PL / PSDB;RIBEIRAO VERMELHO
2004;MT;PREFEITO;COLIGA플O;PP / PDT / PTB / PMDB / PL / PPS / PFL / PSB / PSDB;SANTO ANTONIO DO LESTE
2004;MT;PREFEITO;COLIGA플O;PP / PTB / PL / PSB;NOVA MARINGA
2004;MT;PREFEITO;COLIGA플O;PT / PSDB;NOVA GUARITA
2004;MS;PREFEITO;COLIGA플O;PP / PT / PSL / PSC / PL / PSDC / PMN / PSB / PV / PC do B / PT do B;DOURADOS
2004;AL;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PFL / PSB / PV / PRONA;TRAIPU
2004;AM;PREFEITO;COLIGA플O;PPS / PSDC / PMDB / PSDB / PFL / PL / PP / PT;APUI
2004;AM;PREFEITO;COLIGA플O;PP / PDT / PSL / PSC / PL / PSDC / PRTB;CAREIRO DA VARZEA
2004;BA;PREFEITO;COLIGA플O;PP / PHS / PTC;CONCEICAO DO ALMEIDA
2004;BA;PREFEITO;COLIGA플O;PP / PDT / PMDB / PTN / PFL / PAN / PTC;CORACAO DE MARIA
2004;PE;PREFEITO;COLIGA플O;PTB / PL / PSDB / PC do B;QUIPAPA
2004;PE;PREFEITO;COLIGA플O;PFL / PMDB / PSC;SALGUEIRO
2004;PE;PREFEITO;COLIGA플O;PSL / PTN / PPS / PFL / PSDC / PHS / PV / PSDB;SANTA CRUZ DO CAPIBARIBE
2004;PI;PREFEITO;COLIGA플O;PP / PT / PMDB / PFL;PAQUETA
2004;PI;PREFEITO;COLIGA플O;PPS / PMDB / PSDB / PDT / PT;ITAUEIRA
2004;PI;PREFEITO;COLIGA플O;PP / PDT / PPS / PT do B;JOAQUIM PIRES
2004;PI;PREFEITO;COLIGA플O;PT / PMDB / PTC / PSB;JOSE DE FREITAS
2004;PR;PREFEITO;COLIGA플O; / PDT / PTB / PP / PT / PHS / PSB / PSDB;ALTO PIQUIRI
2004;PR;PREFEITO;COLIGA플O;PDT / PMDB / PFL;BRASILANDIA DO SUL
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PTN / PSC / PL / PPS / PAN / PRTB / PMN / PSB;FAZENDA RIO GRANDE
2004;BA;PREFEITO;COLIGA플O;PP / PTN / PFL / PTC;CAMACAN
2004;BA;PREFEITO;COLIGA플O;PP / PTB / PTN / PL / PSDC / PRTB / PMN / PRP;CARDEAL DA SILVA
2004;BA;PREFEITO;COLIGA플O;PP / PFL / PSDC / PRTB / PRP / PT do B;ITABUNA
2004;BA;PREFEITO;COLIGA플O;PT / PSB / PV / PC do B;ITAMARAJU
2004;BA;PREFEITO;COLIGA플O;PT do B / PHS;ITAMARAJU
2004;MG;PREFEITO;COLIGA플O;PT / PMDB / PSC / PPS;EWBANK DA CAMARA
2004;PR;PREFEITO;COLIGA플O;PDT / PT / PTB / PFL / PHS / PRP / PSDB;TERRA BOA
2004;PR;PREFEITO;COLIGA플O;PSDB / PFL / PSB / PTB / PSL / PRP;URAI
2004;PR;PREFEITO;COLIGA플O;PP / PSC / PRP / PT;QUEDAS DO IGUACU
2004;PR;PREFEITO;COLIGA플O;PL / PDT;GRANDES RIOS
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PFL / PTC / PV / PSDB / PC do B;NOVA AURORA
2004;RS;PREFEITO;COLIGA플O;PP / PTB / PMDB;CERRO GRANDE
2004;SC;PREFEITO;COLIGA플O;PP / PFL;SAO JOAO DO ITAPERIU
2004;SC;PREFEITO;COLIGA플O;PMDB / PP / PSDB / PDT / PTB / PL;GASPAR
2004;PE;PREFEITO;COLIGA플O;PP / PMDB / PPS / PAN / PSDC / PMN / PV;ARACOIABA
2004;PE;PREFEITO;COLIGA플O;PFL / PMDB / PL / PSDC / PRTB / PRP;ARCOVERDE
2004;PE;PREFEITO;COLIGA플O;PT / PMDB / PSL / PSC / PPS;BARRA DE GUABIRABA
2004;PR;PREFEITO;COLIGA플O;PT / PPS / PV / PC do B;GUARATUBA
2004;PR;PREFEITO;COLIGA플O;PT / PPS / PV / PC do B;GUARATUBA
2004;PR;PREFEITO;COLIGA플O;PSDB / PMDB / PPS / PP;IGUARACU
2004;PR;PREFEITO;COLIGA플O;PPS / PT / PDT / PFL / PL / PV / PP / PTN / PSC;IPORA
2004;PR;PREFEITO;COLIGA플O;PMDB / PTB / PP / PSDB / PDT / PFL;ITAMBE
2004;GO;PREFEITO;COLIGA플O;PSDB / PP / PDT / PTB / PPS / PFL;ITAPURANGA
2004;GO;PREFEITO;COLIGA플O;PT / PMDB / PDT / PSL / PSC / PSDC / PRTB;JATAI
2004;MG;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PL / PFL / PTC / PRONA;TIRADENTES
2004;MG;PREFEITO;COLIGA플O;PTB / PTN / PSC / PPS / PFL / PRTB / PSDB / PT do B;TRES CORACOES
2004;MG;PREFEITO;COLIGA플O;PTB / PTN / PSC / PPS / PFL / PRTB / PSDB / PT do B;TRES CORACOES
2004;SP;PREFEITO;COLIGA플O;PP / PDT / PT / PSL / PTN / PCB / PL / PFL / PAN / PMN / PRP / PC do B;SALTO
2004;SP;PREFEITO;COLIGA플O;PTB / PHS;SALTO GRANDE
2004;SP;PREFEITO;COLIGA플O;PT / PL / PFL / PV;SANTA ADELIA
2004;SP;PREFEITO;COLIGA플O;PTB / PFL / PSDB;SANTA CRUZ DA CONCEICAO
2004;PB;PREFEITO;COLIGA플O;PP / PDT / PT / PL / PPS / PV;LASTRO
2004;PE;PREFEITO;COLIGA플O;PP / PMDB / PSDB;TUPANATINGA
2004;PE;PREFEITO;COLIGA플O;PP / PT / PMDB / PFL / PSDC;VERTENTES
2004;PE;PREFEITO;COLIGA플O;PSB / PMN / PDT / PTB / PAN / PV / PP / PRP / PSDB;VITORIA DE SANTO ANTAO
2004;PE;PREFEITO;COLIGA플O;PSC / PRONA / PHS;VITORIA DE SANTO ANTAO
2004;PI;PREFEITO;COLIGA플O;PP / PTB / PMDB / PFL;CABECEIRAS DO PIAUI
2004;PR;PREFEITO;COLIGA플O;PP / PT / PMDB / PL;MANOEL RIBAS
2004;RO;PREFEITO;COLIGA플O;PSB / PFL / PL / PP;CAMPO NOVO DE RONDONIA
2004;CE;PREFEITO;COLIGA플O;PDT / PTB / PSC / PAN / PSB / PSDB / PRONA / PC do B;NOVA RUSSAS
2004;CE;PREFEITO;COLIGA플O;PSDB / PFL / PP / PDT / PRP / PTB / PSB / PSDC / PRTB;CASCAVEL
2004;CE;PREFEITO;COLIGA플O;PRP / PT / PL;CHAVAL
2004;CE;PREFEITO;COLIGA플O;PDT / PRTB / PMN / PRP / PT do B;CRATO
2004;BA;PREFEITO;COLIGA플O;PP / PT / PSC / PL / PSB / PC do B;LAGOA REAL
2004;BA;PREFEITO;COLIGA플O;PMDB / PC do B / PT / PDT / PL;LIVRAMENTO DE NOSSA SENHORA
2004;AM;PREFEITO;COLIGA플O;PTB / PMDB / PSC / PL / PFL / PSB / PV / PC do B;ANORI
2004;AM;PREFEITO;COLIGA플O;PT / PTB / PMDB / PPS / PFL / PRP / PSDB;CAREIRO DA VARZEA
2004;AM;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PPS / PFL / PMN / PSB / PV;ATALAIA DO NORTE
2004;AM;PREFEITO;COLIGA플O;PTB / PSC / PPS / PFL / PSDC / PTC / PC do B / PT do B;AUTAZES
2004;BA;PREFEITO;COLIGA플O;PDT / PSC / PFL;COARACI
2004;BA;PREFEITO;COLIGA플O;PL / PSC / PFL;CRAVOLANDIA
2004;PE;PREFEITO;COLIGA플O;PP / PDT / PT / PPS / PSB / PC do B;RIO FORMOSO
2004;BA;PREFEITO;COLIGA플O;PL / PFL / PTB / PPS / PHS / PT do B / PSC;CICERO DANTAS
2004;BA;PREFEITO;COLIGA플O;PP / PDT / PT / PMDB / PRP / PC do B / PT do B;CIPO
2004;BA;PREFEITO;COLIGA플O;PDT / PT / PMDB / PSL / PTN / PPS / PRTB / PSB / PT do B;COCOS
2004;BA;PREFEITO;COLIGA플O;PP / PSL / PT do B;CONCEICAO DA FEIRA
2004;PE;PREFEITO;COLIGA플O;PP / PAN / PC do B;RIBEIRAO
2004;MT;PREFEITO;COLIGA플O;PTB / PV / PSDB;BARAO DE MELGACO
2004;MT;PREFEITO;COLIGA플O;PTB / PPS / PFL;SANTO AFONSO
2004;MT;PREFEITO;COLIGA플O;PSL / PSDC / PMN;CHAPADA DOS GUIMARAES
2004;MG;PREFEITO;COLIGA플O;PMDB / PTN / PL / PAN / PMN;MONTES CLAROS
2004;SC;PREFEITO;COLIGA플O;PMDB / PPS / PFL;BELA VISTA DO TOLDO
2004;PE;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PPS / PSDC / PHS / PTC / PSB / PSDB / PRONA;BARREIROS
2004;PR;PREFEITO;COLIGA플O;PPS / PT / PDT / PFL / PL / PV / PP / PTN / PSC;IPORA
2004;PR;PREFEITO;COLIGA플O;PDT / PP / PSL / PFL;ITAPEJARA DO OESTE
2004;GO;PREFEITO;COLIGA플O;PT / PMDB / PV;LEOPOLDO DE BULHOES
2004;MG;PREFEITO;COLIGA플O;PT / PSDB;TOMBOS
2004;PB;PREFEITO;COLIGA플O;PTB / PL / PPS / PFL / PV / PSDB;BELEM
2004;AC;PREFEITO;COLIGA플O;PMDB / PFL;PLACIDO DE CASTRO
2004;GO;PREFEITO;COLIGA플O;PTB / PL / PSDB;APARECIDA DO RIO DOCE
2004;GO;PREFEITO;COLIGA플O;PP / PT / PTB / PSDB;ESTRELA DO NORTE
2004;GO;PREFEITO;COLIGA플O;PP / PSL / PSC / PL / PFL / PSDB;GAMELEIRA DE GOIAS
2004;RN;PREFEITO;COLIGA플O;PDT / PMDB / PSL / PTN / PSB / PSDB / PT do B / PCO;PARNAMIRIM
2004;GO;PREFEITO;COLIGA플O;PMDB / PL / PPS;OURO VERDE DE GOIAS
2004;MG;PREFEITO;COLIGA플O;PT / PMDB / PL / PTC / PSB;VEREDINHA
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PPS / PSB / PSDB;TUNEIRAS DO OESTE
2004;PR;PREFEITO;COLIGA플O;PDT / PMDB / PSC / PL / PAN / PHS / PMN;WENCESLAU BRAZ
2004;PR;PREFEITO;COLIGA플O;PDT / PSC / PL / PSB;DIAMANTE DO NORTE
2004;TO;PREFEITO;COLIGA플O;PP / PTB / PSDB;WANDERLANDIA
2004;BA;PREFEITO;COLIGA플O;PP / PT / PMDB / PSC / PPS / PTC / PSDB;QUIJINGUE
2004;SP;PREFEITO;COLIGA플O;PTB / PMDB / PV / PSDB;ZACARIAS
2004;SP;PREFEITO;COLIGA플O;PDT / PTB / PL / PPS / PV / PSDB;BARIRI
2004;AM;PREFEITO;COLIGA플O;PP / PDT / PTB / PSC / PPS / PFL / PSB;BOA VISTA DE RAMOS
2004;PI;PREFEITO;COLIGA플O;PTB / PMDB / PSB;MILTON BRANDAO
2004;PI;PREFEITO;COLIGA플O;PTB / PPS / PC do B;VALENCA DO PIAUI
2004;RS;PREFEITO;COLIGA플O;PMDB / PSDB / PTB / PSB;SANTA ROSA
2004;RS;PREFEITO;COLIGA플O;PP / PT / PTB / PFL / PSB;CERRITO
2004;RS;PREFEITO;COLIGA플O;PDT / PT / PMDB;RIO DOS INDIOS
2004;RS;PREFEITO;COLIGA플O;PDT / PP / PSB / PV / PSDB;PASSO FUNDO
2004;CE;PREFEITO;COLIGA플O;PRP / PTB / PL / PP;ACOPIARA
2004;MT;PREFEITO;COLIGA플O;PP / PDT / PT / PTB / PMDB / PSC / PPS / PSB / PV / PSDB;SANTA RITA DO TRIVELATO
2004;MT;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PSC / PL / PFL / PRTB / PMN / PV / PT do B;VARZEA GRANDE
2004;SC;PREFEITO;COLIGA플O;PP / PPS / PFL;ICARA
2004;SC;PREFEITO;COLIGA플O;PP / PFL;PAIAL
2004;SC;PREFEITO;COLIGA플O;PDT / PMDB / PPS;IPIRA
2004;SC;PREFEITO;COLIGA플O;PT / PTB / PMDB / PFL / PSDB;SALTINHO
2004;PR;PREFEITO;COLIGA플O;PFL / PSDB;PITANGA
2004;PR;PREFEITO;COLIGA플O;PTB / PL / PSB / PSDB;PORECATU
2004;PR;PREFEITO;COLIGA플O;PMDB / PTB / PPS / PFL / PT;QUATIGUA
2004;PR;PREFEITO;COLIGA플O;PP / PDT / PL / PPS;QUATRO BARRAS
2004;PR;PREFEITO;COLIGA플O;PFL / PSDB / PTB / PP;QUERENCIA DO NORTE
2004;PR;PREFEITO;COLIGA플O;PMDB / PP / PPS / PRP / PSB;QUITANDINHA
2004;BA;PREFEITO;COLIGA플O;PP / PL / PHS / PTC / PC do B;ENCRUZILHADA
2004;BA;PREFEITO;COLIGA플O;PTB / PMDB;ESPLANADA
2004;BA;PREFEITO;COLIGA플O;PMDB / PSDB / PTB / PSB / PPS;EUCLIDES DA CUNHA
2004;BA;PREFEITO;COLIGA플O;PT / PDT / PSB / PV;GANDU
2004;BA;PREFEITO;COLIGA플O;PSL / PP / PL / PFL / PSC / PMDB / PAN / PRTB / PSDB;GANDU
2004;BA;PREFEITO;COLIGA플O;PP / PSC / PFL / PRTB / PRP;GUANAMBI
2004;SP;PREFEITO;COLIGA플O;PRP / PSDB;TAIACU
2004;RO;PREFEITO;COLIGA플O;PP / PTB / PL / PPS / PV / PRP / PSDB;MONTE NEGRO
2004;BA;PREFEITO;COLIGA플O;PSDB / PMDB / PTN / PDT;MORRO DO CHAPEU
2004;BA;PREFEITO;COLIGA플O;PFL / PL;MORTUGABA
2004;BA;PREFEITO;COLIGA플O;PT / PTB / PSC / PTC / PC do B;NOVA REDENCAO
